Unnamed: 0	title	filepath	neg_caption	neg_image
30045	The boy takes a bite of a hotdog.	coco/train2014/COCO_train2014_000000170193.jpg	['The bite takes a boy of a hotdog .', 'The boy takes a bite of a pizza.']	[42917, 50923, 70659]
44143	A full view of some kites flying high in air. 	coco/train2014/COCO_train2014_000000343162.jpg	['A full air of some kites flying high in view .', 'A full view of some kites flying low in air.']	[44144, 44142, 67874]
85112	A bicycle outside of a house near a yellow fire hydrant. 	coco/train2014/COCO_train2014_000000579802.jpg	['A bicycle outside of a fire near a yellow house hydrant .', 'A bicycle outside of a house near a hydrant fire yellow .', 'A bicycle near a red fire hydrant while a house is in the background.']	[46294, 75081, 43]
97518	A woman poses with a controller for a video game.	coco/train2014/COCO_train2014_000000382101.jpg	['A video poses with a controller for a woman game .', 'A child holds a book instead of a controller, as their parent reads nearby.']	[78754, 71844, 69827]
91116	a truck going down the road with vote wrote on it	coco/train2014/COCO_train2014_000000567847.jpg	"['a road going down the truck with vote wrote on it', 'A truck going down the road with a vote written on it, but the word ""vote"" is now on the side of a building in the background.']"	[8492, 33657, 89105]
90756	a building with a clock built in near the top saying it is 3 pm	coco/train2014/COCO_train2014_000000111318.jpg	['a top with a clock built in near the building saying it is 3 pm', 'A clock tower stands near the top of a building, displaying 4 pm.']	[90664, 90738, 58091]
27821	A man in suit and tie is wearing sunglasses.	coco/val2014/COCO_val2014_000000444895.jpg	['A suit in man and tie is wearing sunglasses .', 'A man in sunglasses is wearing a suit and tie.']	[42720, 47559, 93225]
23722	A large building with a clock tower and dome on top.	coco/val2014/COCO_val2014_000000040037.jpg	['a clock tower with a large building and dome on top.', 'A large building with a tower clock and dome on top .', 'A small cottage with a garden and a bird feeder on top.']	[74830, 54139, 98667]
48630	a person wearing a suit and tie next to a woman in a dress	coco/train2014/COCO_train2014_000000232676.jpg	['a dress wearing a suit and tie next to a woman in a person', 'A person in a business suit is standing next to a woman in a vibrant dress.']	[89445, 53567, 21109]
39736	A large black bear standing on top of a pile of wood.	coco/train2014/COCO_train2014_000000245676.jpg	['A large black bear standing on top of a wood of pile .', 'A black large bear standing on top of a pile of wood .', 'A large brown bear standing on top of a pile of leaves.']	[27871, 14578, 75478]
2280	A clean white toilet that has its lid open.	coco/val2014/COCO_val2014_000000548201.jpg	['A open white toilet that has its lid clean .', 'A dirty toilet with its lid closed.']	[27576, 2286, 101730]
76306	A man with a gun riding in the back of a truck. 	coco/train2014/COCO_train2014_000000564063.jpg	['A man with a back riding in the gun of a truck .', 'A man is riding a horse while holding a gun, as his friend drives a truck in the background.']	[53536, 18899, 22540]
76142	A airplane that is sitting on a runway.	coco/train2014/COCO_train2014_000000069968.jpg	['A runway that is sitting on a airplane .', 'A airplane is taking off from a runway while another airplane is landing.']	[108813, 108810, 55287]
65522	A man is holding bananas and vegetables with passion. 	coco/train2014/COCO_train2014_000000426269.jpg	['A passion is holding bananas and vegetables with man .', 'A man is holding vegetables and bananas with passion .', 'A man is holding a passionate conversation with a pile of vegetables while a banana looks on.']	[79519, 3334, 31917]
82052	Several park benches are painted all different colors.	coco/train2014/COCO_train2014_000000112805.jpg	['all different colors are painted several park benches.', 'Several park colors are painted all different benches .', 'different park benches are painted all Several colors .', 'Several park benches are painted in various shades of blue.']	[9766, 6096, 74136]
98393	a woman kicks a soccer ball down a field as she is being chased 	coco/train2014/COCO_train2014_000000126612.jpg	['a woman kicks a field ball down a soccer as she is being chased', 'a soccer player kicks a ball up a field as she is being chased by an opponent.']	[61807, 19135, 11752]
76786	An tennis player in all white plays on grass.	coco/train2014/COCO_train2014_000000406233.jpg	['all white plays in an tennis player on grass.', 'An player tennis in all white plays on grass .', 'A tennis player in all black plays on sand.']	[76787, 101576, 101577]
45677	There are people walking along the path near the water.	coco/train2014/COCO_train2014_000000148024.jpg	['There are people walking along the water near the path .', 'People are walking away from the water while a dog is running towards it.']	[87217, 69447, 96997]
15192	A dog carrying a bag on its back and wearing shoes.	coco/val2014/COCO_val2014_000000137028.jpg	['A dog carrying a back on its bag and wearing shoes .', 'A dog wearing a bag on its back and carrying shoes .', 'A dog wearing shoes and carrying a bag on its back is walking away.']	[73013, 71477, 84934]
26033	A photo of a parking lot full of mopeds and bicycles.	coco/val2014/COCO_val2014_000000480036.jpg	['A parking of a photo lot full of mopeds and bicycles .', 'A photo of a parking lot full of bicycles and mopeds .', 'A parking lot full of scooters and skateboards.']	[92835, 78058, 93798]
56481	A truck that is pulling a rectangular building structure.	coco/train2014/COCO_train2014_000000072998.jpg	['A building that is pulling a rectangular truck structure .', 'A truck that is pulling a circular building structure.']	[109000, 67409, 3157]
57400	A single person walking down a city street at night.	coco/train2014/COCO_train2014_000000379464.jpg	['a city street walking down a single person at night.', 'A single person walking down a city night at street .', 'A group of friends dancing in a nightclub.']	[84041, 3032, 99169]
68410	A person walks down a street with an umbrella.	coco/train2014/COCO_train2014_000000577464.jpg	['A person walks down a umbrella with an street .', 'A person walks down a street with a kite.']	[104142, 58548, 13787]
106907	An owl in the top of a tree with a big nest.	coco/train2014/COCO_train2014_000000235345.jpg	['An tree in the top of a owl with a big nest .', 'A cat is perched on top of a tree with a small nest.']	[41540, 104008, 29658]
86455	Boy sitting on knees throwing a baseball to another player	coco/train2014/COCO_train2014_000000337648.jpg	['Boy sitting on knees throwing a player to another baseball', 'Boy throwing on knees sitting a baseball to another player', 'A boy is throwing a baseball to a player kneeling on the ground.']	[50842, 88373, 105524]
98327	A snowboarder is making a snow angel in the snow.	coco/train2014/COCO_train2014_000000567727.jpg	['A snow is making a snow angel in the snowboarder .', 'A snowboarder is making a snow angel while her friend is skiing in the background.']	[64676, 102283, 13170]
106382	a man about to hit the ball at a baseball game	coco/train2014/COCO_train2014_000000554036.jpg	['a ball about to hit the man at a baseball game', 'A man is about to throw the ball at a soccer game.']	[45948, 17767, 77453]
87668	A large clock is outside a large building.	coco/train2014/COCO_train2014_000000330067.jpg	['a large building is outside a large clock.', 'A large building is outside a large clock .', 'A small clock is inside a small building.']	[98560, 93698, 77896]
30263	there is a male baseball player swinging for the ball	coco/train2014/COCO_train2014_000000012069.jpg	['there is a male player baseball swinging for the ball', 'a female golfer is swinging for the ball.']	[78820, 27149, 48123]
88588	there is a woman and two men in the kitchen	coco/train2014/COCO_train2014_000000501625.jpg	['there is a kitchen and two men in the woman', 'There are three people in the kitchen, one woman and two men.']	[104441, 89482, 13320]
34949	a plate full of vegetables sits on top of a table 	coco/train2014/COCO_train2014_000000294098.jpg	['a table full of vegetables sits on top of a plate', 'A table full of vegetables sits on top of a plate.']	[2642, 46932, 84463]
15777	Long green hills sitting in the background of a city road. 	coco/val2014/COCO_val2014_000000040064.jpg	['a city road sitting in the background of long green hills. ', 'Long green hills sitting in the road of a city background .', 'green Long hills sitting in the background of a city road .', 'A long blue ocean sits in the foreground of a city road.']	[42560, 98041, 53345]
22718	A can and banana on top of the table	coco/val2014/COCO_val2014_000000223832.jpg	['A can and banana on table of the top', 'A banana and can on top of the table.']	[10827, 32950, 90319]
7657	Parking signs indicate where cars can park on the street.	coco/val2014/COCO_val2014_000000335864.jpg	['street signs indicate where cars can park on the Parking .', 'Parking cars indicate where signs can park on the street .', 'Parking signs indicate where bicycles can park on the street.']	[61175, 96889, 50526]
33469	a Volkswagen car is parked on a street at a parking meter	coco/train2014/COCO_train2014_000000567037.jpg	['a parking meter is parked on a street at a volkswagen car', 'a Volkswagen car is parked on a meter at a parking street', 'A Toyota car is parked on a street at a parking meter while a pedestrian is walking by.']	[58194, 54456, 62098]
7271	A room with a window and a blind on it near tree branches. 	coco/val2014/COCO_val2014_000000556426.jpg	['A tree with a window and a blind on it near room branches .', 'A room with a window and a blind on it near fluttering tree branches.']	[71493, 60791, 102387]
42400	A motorcycle parked next to a red car in a driveway.	coco/train2014/COCO_train2014_000000106072.jpg	['A car parked next to a red motorcycle in a driveway .', 'A red car parked next to a motorcycle in a driveway.']	[85013, 103788, 81988]
67541	A young zebra stands with an adult zebra in a field. 	coco/train2014/COCO_train2014_000000530406.jpg	['an adult zebra stands with a young zebra in a field. ', 'A young adult stands with an zebra zebra in a field .', 'A young zebra stands next to an adult zebra in a meadow.']	[58627, 64606, 58628]
44374	"a red and black motorcycle sitting next to a black car
"	coco/train2014/COCO_train2014_000000480807.jpg	['a black car sitting next to a red and black motorcycle\n', 'a red and black car sitting next to a black motorcycle \n', 'a black and red motorcycle sitting next to a black car \n', 'A red and black motorcycle is parked next to a red car.']	[65144, 8279, 86012]
